A,0-9,C10-S951_X_K,E_AI_PHR,PC_ENT_AI_TANY,ES	3.86 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PHR,PC_ENT_AI_TANY,PT	4.44 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PHR,PC_ENT_IUSE,ES	0.16 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PHR,PC_ENT_IUSE,PT	0.19 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PITS,PC_ENT,ES	0.38 	0.43 	0.58 	0.73 
A,0-9,C10-S951_X_K,E_AI_PITS,PC_ENT,PT	1.01 	0.44 	0.85 	: 
A,0-9,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,ES	11.09 	9.53 	10.13 	7.20 
A,0-9,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,PT	27.55 	17.99 	21.15 	: 
A,0-9,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,ES	0.47 	0.52 	0.71 	0.92 
A,0-9,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,PT	1.20 	0.50 	0.98 	: 
A,0-9,C10-S951_X_K,E_AI_PLOG,PC_ENT,ES	0.22 	0.26 	0.14 	0.35 
A,0-9,C10-S951_X_K,E_AI_PLOG,PC_ENT,PT	0.25 	0.13 	0.25 	: 
A,0-9,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,ES	6.54 	5.68 	2.47 	3.52 
A,0-9,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,PT	6.85 	5.51 	6.19 	: 
A,0-9,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,ES	0.27 	0.31 	0.17 	0.45 
A,0-9,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,PT	0.30 	0.15 	0.29 	: 
A,0-9,C10-S951_X_K,E_AI_PME,PC_ENT,ES	0.27 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PME,PC_ENT,PT	0.89 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PME,PC_ENT_AI_TANY,ES	7.77 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PME,PC_ENT_AI_TANY,PT	24.17 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PME,PC_ENT_IUSE,ES	0.33 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PME,PC_ENT_IUSE,PT	1.05 	: 	: 	: 
A,0-9,C10-S951_X_K,E_AI_PMS,PC_ENT,ES	0.46 	0.72 	1.62 	2.05 
A,0-9,C10-S951_X_K,E_AI_PMS,PC_ENT,PT	1.00 	0.76 	1.00 	: 
A,0-9,C10-S951_X_K,E_AI_PMS,PC_ENT_AI_TANY,ES	13.33 	15.83 	28.31 	20.39 
A,0-9,C10-S951_X_K,E_AI_PMS,PC_ENT_AI_TANY,PT	27.32 	31.29 	24.76 	: 
A,0-9,C10-S951_X_K,E_AI_PMS,PC_ENT_IUSE,ES	0.56 	0.86 	1.98 	2.61 
A,0-9,C10-S951_X_K,E_AI_PMS,PC_ENT_IUSE,PT	1.19 	0.86 	1.15 	: 
A,0-9,C10-S951_X_K,E_AI_PPP,PC_ENT,ES	0.30 	0.63 	0.88 	1.43 
A,0-9,C10-S951_X_K,E_AI_PPP,PC_ENT,PT	0.62 	0.59 	0.70 	: 
A,0-9,C10-S951_X_K,E_AI_PPP,PC_ENT_AI_TANY,ES	8.89 	13.86 	15.43 	14.23 
A,0-9,C10-S951_X_K,E_AI_PPP,PC_ENT_AI_TANY,PT	16.83 	24.28 	17.42 	: 
A,0-9,C10-S951_X_K,E_AI_PPP,PC_ENT_IUSE,ES	0.37 	0.75 	1.08 	1.82 
A,0-9,C10-S951_X_K,E_AI_PPP,PC_ENT_IUSE,PT	0.73 	0.67 	0.81 	: 
A,0-9,C10-S951_X_K,E_AI_PRDI,PC_ENT,ES	: 	0.59 	0.53 	1.65 
A,0-9,C10-S951_X_K,E_AI_PRDI,PC_ENT,PT	: 	0.38 	0.61 	: 
A,0-9,C10-S951_X_K,E_AI_PRDI,PC_ENT_AI_TANY,ES	: 	13.08 	9.32 	16.36 
A,0-9,C10-S951_X_K,E_AI_PRDI,PC_ENT_AI_TANY,PT	: 	15.55 	15.27 	: 
A,0-9,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ES	: 	0.71 	0.65 	2.09 
A,0-9,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PT	: 	0.43 	0.71 	: 
A,0-9,C10-S951_X_K,E_AI_TANY,PC_ENT,ES	3.42 	4.52 	5.72 	10.08 
A,0-9,C10-S951_X_K,E_AI_TANY,PC_ENT,PT	3.66 	2.42 	4.03 	: 
A,0-9,C10-S951_X_K,E_AI_TANY,PC_ENT,SE	: 	: 	10.84 	17.12 
A,0-9,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ES	4.19 	5.41 	7.01 	12.79 
A,0-9,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,PT	4.34 	2.76 	4.65 	: 
A,0-9,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,SE	: 	: 	11.92 	19.02 
A,0-9,C10-S951_X_K,E_AI_TAR,PC_ENT,ES	0.21 	0.50 	0.30 	0.42 
A,0-9,C10-S951_X_K,E_AI_TAR,PC_ENT,PT	0.36 	0.13 	0.59 	: 
A,0-9,C10-S951_X_K,E_AI_TAR,PC_ENT,SE	: 	: 	0.41 	0.56 
A,0-9,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,ES	0.26 	0.60 	0.37 	0.53 
A,0-9,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,PT	0.43 	0.14 	0.69 	: 
A,0-9,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,SE	: 	: 	0.45 	0.63 
A,0-9,C10-S951_X_K,E_AI_TGE2,PC_ENT,ES	1.51 	2.52 	2.50 	5.95 
A,0-9,C10-S951_X_K,E_AI_TGE2,PC_ENT,PT	1.46 	1.33 	2.24 	: 
A,0-9,C10-S951_X_K,E_AI_TGE2,PC_ENT,SE	: 	: 	5.88 	10.03 
A,0-9,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,ES	1.86 	3.02 	3.06 	7.55 
A,0-9,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,PT	1.73 	1.52 	2.58 	: 
A,0-9,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,SE	: 	: 	6.46 	11.15 
A,0-9,C10-S951_X_K,E_AI_TGE3,PC_ENT,ES	0.74 	1.06 	1.31 	3.74 
A,0-9,C10-S951_X_K,E_AI_TGE3,PC_ENT,PT	0.59 	0.78 	1.21 	: 
A,0-9,C10-S951_X_K,E_AI_TGE3,PC_ENT,SE	: 	: 	3.42 	6.89 
A,0-9,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,ES	0.91 	1.27 	1.61 	4.75 
A,0-9,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,PT	0.70 	0.89 	1.40 	: 
A,0-9,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,SE	: 	: 	3.76 	7.66 
A,0-9,C10-S951_X_K,E_AI_TIR,PC_ENT,ES	1.22 	1.50 	1.36 	2.55 
A,0-9,C10-S951_X_K,E_AI_TIR,PC_ENT,PT	1.27 	0.71 	1.05 	: 
A,0-9,C10-S951_X_K,E_AI_TIR,PC_ENT,SE	: 	: 	1.98 	2.52 
A,0-9,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,ES	1.50 	1.80 	1.67 	3.24 
A,0-9,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,PT	1.51 	0.81 	1.22 	: 
A,0-9,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,SE	: 	: 	2.17 	2.80 
A,0-9,C10-S951_X_K,E_AI_TML,PC_ENT,ES	0.49 	0.50 	0.84 	1.13 
A,0-9,C10-S951_X_K,E_AI_TML,PC_ENT,PT	0.56 	0.92 	0.81 	: 
A,0-9,C10-S951_X_K,E_AI_TML,PC_ENT,SE	: 	: 	1.82 	2.36 
A,0-9,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,ES	0.60 	0.60 	1.02 	1.44 
A,0-9,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,PT	0.66 	1.04 	0.94 	: 
A,0-9,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,SE	: 	: 	2.00 	2.63 
A,0-9,C10-S951_X_K,E_AI_TNLG,PC_ENT,ES	1.03 	1.82 	2.11 	4.12 
A,0-9,C10-S951_X_K,E_AI_TNLG,PC_ENT,PT	0.69 	0.66 	1.67 	: 
A,0-9,C10-S951_X_K,E_AI_TNLG,PC_ENT,SE	: 	: 	5.99 	10.02 
A,0-9,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,ES	1.27 	2.18 	2.59 	5.23 
A,0-9,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,PT	0.82 	0.75 	1.93 	: 
A,0-9,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,SE	: 	: 	6.59 	11.13 
A,0-9,C10-S951_X_K,E_AI_TPA,PC_ENT,ES	0.54 	0.99 	1.26 	1.37 
A,0-9,C10-S951_X_K,E_AI_TPA,PC_ENT,PT	1.02 	0.80 	1.09 	: 
A,0-9,C10-S951_X_K,E_AI_TPA,PC_ENT,SE	: 	: 	3.03 	3.72 
A,0-9,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,ES	0.66 	1.18 	1.54 	1.74 
A,0-9,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,PT	1.21 	0.91 	1.25 	: 
A,0-9,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,SE	: 	: 	3.33 	4.14 
A,0-9,C10-S951_X_K,E_AI_TPVSG,PC_ENT,ES	: 	: 	: 	6.23 
A,0-9,C10-S951_X_K,E_AI_TPVSG,PC_ENT,SE	: 	: 	: 	7.63 
A,0-9,C10-S951_X_K,E_AI_TPVSG,PC_ENT_IUSE,ES	: 	: 	: 	7.90 
A,0-9,C10-S951_X_K,E_AI_TPVSG,PC_ENT_IUSE,SE	: 	: 	: 	8.48 
A,0-9,C10-S951_X_K,E_AI_TSR,PC_ENT,ES	1.94 	2.04 	2.32 	3.97 
A,0-9,C10-S951_X_K,E_AI_TSR,PC_ENT,PT	0.91 	0.53 	1.13 	: 
A,0-9,C10-S951_X_K,E_AI_TSR,PC_ENT,SE	: 	: 	2.83 	3.79 
A,0-9,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,ES	2.38 	2.45 	2.85 	5.04 
A,0-9,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,PT	1.08 	0.60 	1.31 	: 
A,0-9,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,SE	: 	: 	3.12 	4.21 
A,0-9,C10-S951_X_K,E_AI_TTM,PC_ENT,ES	1.05 	1.67 	2.93 	4.58 
A,0-9,C10-S951_X_K,E_AI_TTM,PC_ENT,PT	1.08 	1.29 	2.15 	: 
A,0-9,C10-S951_X_K,E_AI_TTM,PC_ENT,SE	: 	: 	7.40 	11.27 
A,0-9,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,ES	1.29 	2.01 	3.59 	5.81 
A,0-9,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,PT	1.27 	1.48 	2.48 	: 
A,0-9,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,SE	: 	: 	8.14 	12.52 
A,0-9,C10-S951_X_K,E_AI_TX,PC_ENT,ES	78.04 	78.99 	75.86 	68.72 
A,0-9,C10-S951_X_K,E_AI_TX,PC_ENT,PT	80.69 	85.33 	82.62 	: 
A,0-9,C10-S951_X_K,E_AI_TX,PC_ENT,SE	: 	: 	80.10 	72.88 
A,0-9,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,ES	95.81 	94.59 	92.99 	87.21 
A,0-9,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,PT	95.66 	97.24 	95.35 	: 
A,0-9,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,SE	: 	: 	88.08 	80.98 
A,0-9,C10-S951_X_K,E_DI3_HI_AI_TANY,PC_ENT,ES	: 	1.12 	: 	2.73 
A,0-9,C10-S951_X_K,E_DI3_HI_AI_TANY,PC_ENT,PT	: 	1.01 	: 	: 
A,0-9,C10-S951_X_K,E_DI3_HI_AI_TANY,PC_ENT,SE	: 	: 	: 	3.77 
A,0-9,C10-S951_X_K,E_DI3_LO_AI_TANY,PC_ENT,ES	: 	2.10 	: 	5.00 
A,0-9,C10-S951_X_K,E_DI3_LO_AI_TANY,PC_ENT,PT	: 	0.76 	: 	: 
A,0-9,C10-S951_X_K,E_DI3_LO_AI_TANY,PC_ENT,SE	: 	: 	: 	10.81 
A,0-9,C10-S951_X_K,E_DI3_VHI_AI_TANY,PC_ENT,ES	: 	0.41 	: 	0.85 
A,0-9,C10-S951_X_K,E_DI3_VHI_AI_TANY,PC_ENT,PT	: 	0.40 	: 	: 
A,0-9,C10-S951_X_K,E_DI3_VHI_AI_TANY,PC_ENT,SE	: 	: 	: 	0.28 
A,0-9,C10-S951_X_K,E_DI3_VLO_AI_TANY,PC_ENT,ES	: 	0.88 	: 	1.50 
A,0-9,C10-S951_X_K,E_DI3_VLO_AI_TANY,PC_ENT,PT	: 	0.26 	: 	: 
A,0-9,C10-S951_X_K,E_DI3_VLO_AI_TANY,PC_ENT,SE	: 	: 	: 	2.26 
A,0_1,C10-S951_X_K,E_AIX_CC1SIX_DA,PC_ENT,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AIX_CC1SIX_DA,PC_ENT_IUSE,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AIX_CC1SI_DA,PC_ENT,PT	: 	0.57 	: 	: 
A,0_1,C10-S951_X_K,E_AIX_CC1SI_DA,PC_ENT_IUSE,PT	: 	0.87 	: 	: 
A,0_1,C10-S951_X_K,E_AIX_CC1SI_DAX,PC_ENT,PT	: 	4.96 	: 	: 
A,0_1,C10-S951_X_K,E_AIX_CC1SI_DAX,PC_ENT_IUSE,PT	: 	7.54 	: 	: 
A,0_1,C10-S951_X_K,E_AI_ADOWN,PC_ENT,PT	0.12 	0 	0.22 	: 
A,0_1,C10-S951_X_K,E_AI_ADOWN,PC_ENT_AI_TANY,PT	18.02 	0 	9.65 	: 
A,0_1,C10-S951_X_K,E_AI_ADOWN,PC_ENT_IUSE,PT	0.21 	0 	0.37 	: 
A,0_1,C10-S951_X_K,E_AI_AEXT,PC_ENT,PT	0.02 	0.01 	0.08 	: 
A,0_1,C10-S951_X_K,E_AI_AEXT,PC_ENT_AI_TANY,PT	2.90 	1.00 	3.65 	: 
A,0_1,C10-S951_X_K,E_AI_AEXT,PC_ENT_IUSE,PT	0.03 	0.02 	0.14 	: 
A,0_1,C10-S951_X_K,E_AI_AMOWN,PC_ENT,PT	0.04 	0.75 	0.19 	: 
A,0_1,C10-S951_X_K,E_AI_AMOWN,PC_ENT_AI_TANY,PT	6.67 	74.99 	8.37 	: 
A,0_1,C10-S951_X_K,E_AI_AMOWN,PC_ENT_IUSE,PT	0.08 	1.14 	0.32 	: 
A,0_1,C10-S951_X_K,E_AI_AOS,PC_ENT,PT	0.06 	0.76 	0.20 	: 
A,0_1,C10-S951_X_K,E_AI_AOS,PC_ENT_AI_TANY,PT	8.82 	76.19 	9.13 	: 
A,0_1,C10-S951_X_K,E_AI_AOS,PC_ENT_IUSE,PT	0.10 	1.16 	0.35 	: 
A,0_1,C10-S951_X_K,E_AI_ARDY,PC_ENT,PT	0.54 	0.98 	2.19 	: 
A,0_1,C10-S951_X_K,E_AI_ARDY,PC_ENT_AI_TANY,PT	82.37 	97.80 	97.81 	: 
A,0_1,C10-S951_X_K,E_AI_ARDY,PC_ENT_IUSE,PT	0.97 	1.48 	3.70 	: 
A,0_1,C10-S951_X_K,E_AI_BCDP,PC_ENT,PT	1.23 	1.52 	0.72 	: 
A,0_1,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_EC,PT	100.00 	84.33 	50.86 	: 
A,0_1,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_TX,PT	2.24 	2.35 	1.27 	: 
A,0_1,C10-S951_X_K,E_AI_BCDP,PC_ENT_IUSE,PT	2.22 	2.31 	1.22 	: 
A,0_1,C10-S951_X_K,E_AI_BCST,PC_ENT,PT	1.20 	0.03 	1.19 	: 
A,0_1,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_EC,PT	97.96 	1.66 	83.84 	: 
A,0_1,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_TX,PT	2.20 	0.05 	2.10 	: 
A,0_1,C10-S951_X_K,E_AI_BCST,PC_ENT_IUSE,PT	2.17 	0.05 	2.02 	: 
A,0_1,C10-S951_X_K,E_AI_BDDT,PC_ENT,PT	1.02 	1.49 	0.93 	: 
A,0_1,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,PT	82.75 	82.67 	65.25 	: 
A,0_1,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_TX,PT	1.86 	2.30 	1.63 	: 
A,0_1,C10-S951_X_K,E_AI_BDDT,PC_ENT_IUSE,PT	1.84 	2.26 	1.57 	: 
A,0_1,C10-S951_X_K,E_AI_BEC,PC_ENT,PT	0.99 	1.47 	0.16 	: 
A,0_1,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_EC,PT	80.71 	81.56 	10.91 	: 
A,0_1,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,PT	1.81 	2.27 	0.27 	: 
A,0_1,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,PT	1.79 	2.23 	0.26 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_ADOWN,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_AEXT,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_AMOWN,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_AOS,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_AOS,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_ARDY,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BIAS_ARDY,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_BINC,PC_ENT,PT	0.23 	0.08 	0.51 	: 
A,0_1,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,PT	18.78 	4.43 	35.54 	: 
A,0_1,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,PT	0.42 	0.12 	0.89 	: 
A,0_1,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,PT	0.42 	0.12 	0.86 	: 
A,0_1,C10-S951_X_K,E_AI_BLE,PC_ENT,PT	1.02 	0.35 	1.13 	: 
A,0_1,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,PT	82.75 	19.55 	79.39 	: 
A,0_1,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT	1.86 	0.54 	1.99 	: 
A,0_1,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT	1.84 	0.54 	1.91 	: 
A,0_1,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT	1.20 	1.51 	1.13 	: 
A,0_1,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,PT	97.96 	83.77 	79.01 	: 
A,0_1,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,PT	2.20 	2.33 	1.98 	: 
A,0_1,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,PT	2.17 	2.29 	1.90 	: 
A,0_1,C10-S951_X_K,E_AI_BNU,PC_ENT,PT	0 	0.31 	0.17 	: 
A,0_1,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,PT	0 	17.33 	11.73 	: 
A,0_1,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,PT	0 	0.48 	0.29 	: 
A,0_1,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,PT	0 	0.47 	0.28 	: 
A,0_1,C10-S951_X_K,E_AI_CC,PC_ENT,PT	: 	0.97 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,PT	: 	1.47 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT,PT	: 	0.04 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT_IUSE,PT	: 	0.06 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT,PT	: 	0 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT_IUSE,PT	: 	0 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT,PT	: 	0.78 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT_IUSE,PT	: 	1.18 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT,PT	: 	0.18 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT_IUSE,PT	: 	0.27 	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,DE	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,PT	: 	: u	: 	: 
A,0_1,C10-S951_X_K,E_AI_DA,PC_ENT,PT	: 	0.82 	: 	: 
A,0_1,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,PT	: 	1.24 	: 	: 
A,0_1,C10-S951_X_K,E_AI_EC,PC_ENT,PT	1.23 	1.80 	1.43 	: 
A,0_1,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,PT	2.24 	2.78 	2.50 	: 
A,0_1,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,PT	2.22 	2.74 	2.41 	: 
A,0_1,C10-S951_X_K,E_AI_P1ANY,PC_ENT,PT	: 	0.97 	1.41 	: 
A,0_1,C10-S951_X_K,E_AI_P1ANY,PC_ENT_AI_TANY,PT	: 	97.01 	63.07 	: 
A,0_1,C10-S951_X_K,E_AI_P1ANY,PC_ENT_IUSE,PT	: 	1.47 	2.39 	: 
A,0_1,C10-S951_X_K,E_AI_P1GE2,PC_ENT,PT	: 	0.04 	0.07 	: 
A,0_1,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,PT	: 	4.19 	2.95 	: 
A,0_1,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,PT	: 	0.06 	0.11 	: 
A,0_1,C10-S951_X_K,E_AI_P1GE3,PC_ENT,PT	: 	0.03 	0.05 	: 
A,0_1,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,PT	: 	2.99 	2.04 	: 
A,0_1,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,PT	: 	0.05 	0.08 	: 
A,0_1,C10-S951_X_K,E_AI_PBA,PC_ENT,PT	0.43 	: 	: 	: 
A,0_1,C10-S951_X_K,E_AI_PBA,PC_ENT_AI_TANY,PT	66.23 	: 	: 	: 
A,0_1,C10-S951_X_K,E_AI_PBA,PC_ENT_IUSE,PT	0.78 	: 	: 	: 
A,0_1,C10-S951_X_K,E_AI_PBAM,PC_ENT,PT	: 	0.04 	0.06 	: 
A,0_1,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,PT	: 	4.19 	2.59 	: 
A,0_1,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,PT	: 	0.06 	0.10 	: 
A,0_1,C10-S951_X_K,E_AI_PDI,PC_ENT,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_PDI,PC_ENT_AI_TANY,PT	: 	: 	0 	: 
A,0_1,C10-S951_X_K,E_AI_PFIN,PC_ENT,PT	: 	0.76 	0.08 	: 
A,0_1,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,PT	: 	75.99 	3.50 	: 
A,0_1,C10-S951_X_K,E_AI_PFIN,PC_ENT_IUSE,PT	: 	1.15 	0.13 	: 
A,0_1,C10-S951_X_K,E_AI_PHR,PC_ENT,PT	0.03 	: 	: 	: 
A,0_1,C10-S951_X_K,E_AI_PHR,PC_ENT_AI_TANY,PT	4.83 	: 	: 	: 
A,0_1,C10-S951_X_K,E_AI_PHR,PC_ENT_IUSE,PT	0.06 	: 	: 	: 
A,0_1,C10-S951_X_K,E_AI_PITS,PC_ENT,PT	0.23 	0 	0.50 	: 
A,0_1,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,PT	34.72 	0 	22.23 	: 
A,0_1,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,PT	0.41 	0 	0.84 	: 
A,0_1,C10-S951_X_K,E_AI_PLOG,PC_ENT,PT	0.02 	0 	0 	: 
A,0_1,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,PT	3.38 	0 	0 	: 
A,0_1,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,PT	0.04 	0 	0 	: 
A,0_1,C10-S951_X_K,E_AI_PME,PC_ENT,PT	0.06 	: 	: 	: 
